order_id,zip_code,category,amount,shipped_at
1451,94103,grocery,55.00,2026-01-03T09:52:00+05:30
1452,08901,grocery,55.01,2026-01-14T23:37:00+02:00
1453,02134,grocery,55.00,2026-01-17T02:57:00+02:00
1454,60614,grocery,55.01,2026-01-26T05:45:00-05:00
1455,98101,grocery,55.00,2026-01-14T23:50:00+09:00
1456,06510,grocery,55.01,2026-01-13T10:05:00+00:00
1457,33101,grocery,55.00,2026-02-13T13:57:00-08:00
1458,02134,grocery,55.01,2026-02-18T19:42:00-05:00
1459,78701,grocery,55.00,2026-01-12T00:06:00+09:00
1460,98101,grocery,55.01,2026-01-22T06:37:00+00:00
1461,94103,grocery,55.00,2026-01-22T11:29:00+00:00
1462,02134,grocery,55.01,2026-02-03T08:01:00+00:00
1463,01950,grocery,55.00,2026-02-25T05:35:00-08:00
1464,06510,grocery,55.01,2026-01-23T04:27:00+09:00
1465,02134,grocery,55.00,2026-01-10T18:26:00-08:00
1466,00501,grocery,55.01,2026-01-27T07:39:00-08:00
1467,98101,grocery,55.00,2026-01-27T07:17:00-05:00
1468,00501,grocery,55.01,2026-02-20T00:41:00+00:00
1469,10001,grocery,55.00,2026-02-02T03:34:00+09:00
1470,60614,grocery,55.01,2026-02-23T23:13:00-05:00
1471,98101,grocery,55.00,2026-02-22T17:40:00+02:00
1472,10001,grocery,55.01,2026-01-16T04:37:00-05:00
1473,33101,grocery,55.00,2026-01-01T17:46:00+09:00
1474,02134,grocery,55.01,2026-02-26T06:21:00-08:00
1475,10001,grocery,55.00,2026-01-14T22:15:00-05:00
1476,94103,grocery,55.01,2026-02-17T13:28:00-05:00
1477,60614,grocery,55.00,2026-02-21T04:29:00-05:00
1478,00501,grocery,55.01,2026-02-01T05:26:00+09:00
1479,78701,grocery,55.00,2026-01-12T06:10:00+00:00
1480,00501,grocery,55.01,2026-02-14T17:38:00+09:00
1481,33101,grocery,55.00,2026-01-03T16:25:00-05:00
1482,10001,grocery,55.01,2026-01-10T00:42:00+09:00
1483,98101,grocery,55.00,2026-02-10T19:53:00-08:00
1484,78701,grocery,55.01,2026-01-14T02:59:00-05:00
1485,60614,grocery,55.00,2026-02-02T02:22:00+02:00
1486,08901,grocery,55.01,2026-01-04T03:22:00+09:00
1487,07030,grocery,55.00,2026-02-11T00:35:00+02:00
1488,06510,grocery,55.01,2026-01-04T23:07:00+05:30
1489,01950,grocery,55.00,2026-02-28T01:13:00+05:30
1490,33101,grocery,55.01,2026-01-14T15:01:00-08:00
1491,07030,grocery,55.00,2026-02-08T15:24:00+09:00
1492,01950,grocery,55.01,2026-01-16T19:23:00+02:00
1493,78701,grocery,55.00,2026-02-01T07:05:00-08:00
1494,78701,grocery,55.01,2026-01-10T16:41:00-05:00
1495,02134,grocery,55.00,2026-02-09T08:37:00+09:00
1496,07030,grocery,55.01,2026-01-11T13:40:00-08:00
1497,78701,grocery,55.00,2026-02-19T16:15:00-08:00
1498,06510,grocery,55.01,2026-01-28T23:40:00-08:00
1499,78701,grocery,55.00,2026-01-26T13:10:00+00:00
1500,01950,grocery,55.01,2026-01-16T16:55:00+00:00
1501,06510,grocery,55.00,2026-01-10T00:29:00-05:00
1502,10001,grocery,55.01,2026-02-23T11:32:00+09:00
1503,10001,grocery,55.00,2026-01-25T20:17:00+02:00
1504,33101,grocery,55.01,2026-02-28T20:03:00-05:00
1505,33101,toys,357.81,2026-04-12T07:29:00-08:00
1506,06510,books,51.96,2026-02-21T21:28:00+05:30
1507,33101,electronics,116.08,2026-05-09T09:23:00+02:00
1508,60614,toys,69.58,2026-02-11T23:41:00-08:00
1509,94103,books,186.73,2026-05-27T03:02:00-08:00
1510,94103,electronics,228.69,2026-01-20T09:15:00+00:00
1511,01950,toys,86.98,2026-05-21T04:05:00+09:00
1512,10001,books,13.18,2026-01-10T19:56:00-08:00
1513,78701,electronics,351.03,2026-05-06T01:52:00+09:00
1514,60614,toys,78.24,2026-01-03T06:58:00-05:00
1515,10001,books,189.28,2026-04-05T13:30:00-08:00
1516,06510,electronics,362.70,2026-01-15T14:06:00-05:00
1517,33101,toys,368.81,2026-05-26T23:09:00+00:00
1518,01950,books,307.77,2026-02-07T04:48:00+00:00
1519,98101,electronics,20.38,2026-05-06T02:07:00+09:00
1520,98101,toys,273.08,2026-01-12T21:46:00-08:00
1521,78701,books,169.97,2026-04-26T08:05:00+00:00
1522,10001,electronics,275.71,2026-02-12T14:02:00+02:00
1523,01950,toys,373.36,2026-04-22T19:06:00+09:00
1524,02134,books,242.79,2026-02-08T08:55:00+00:00
1525,06510,electronics,73.31,2026-04-05T22:47:00+09:00
1526,60614,toys,66.84,2026-01-22T13:34:00+05:30
1527,94103,books,323.32,2026-04-10T10:52:00-05:00
1528,07030,electronics,353.20,2026-01-22T21:45:00+00:00
1529,78701,toys,166.50,2026-04-21T16:14:00+09:00
1530,07030,books,276.36,2026-01-11T09:52:00-08:00
1531,00501,electronics,396.33,2026-05-05T10:01:00+02:00
1532,07030,toys,296.16,2026-01-13T10:27:00-08:00
1533,33101,books,169.50,2026-04-17T08:01:00+00:00
1534,02134,electronics,82.71,2026-01-26T09:32:00+05:30
1535,10001,toys,144.72,2026-05-21T18:25:00-08:00
1536,78701,books,37.59,2026-02-18T08:35:00+00:00
1537,10001,electronics,183.48,2026-04-26T02:26:00+00:00
1538,98101,toys,332.20,2026-02-26T14:16:00+09:00
1539,06510,books,60.57,2026-04-17T02:24:00-05:00
1540,07030,electronics,364.51,2026-01-10T17:25:00+09:00
1541,01950,toys,28.71,2026-04-23T07:21:00-08:00
1542,78701,books,317.34,2026-02-01T06:27:00+09:00
1543,60614,electronics,140.56,2026-04-13T02:32:00+02:00
1544,08901,toys,33.03,2026-02-13T17:57:00-08:00
1545,02134,books,346.62,2026-05-15T20:00:00+05:30
1546,33101,electronics,135.53,2026-01-14T22:35:00+09:00
1547,33101,toys,133.03,2026-04-18T05:38:00+05:30
1548,78701,books,32.63,2026-02-07T06:32:00+02:00
1549,02134,electronics,396.66,2026-04-27T13:03:00-05:00
1550,00501,toys,82.28,2026-01-22T19:53:00+00:00
1551,01950,books,332.50,2026-04-23T20:21:00+05:30
1552,00501,electronics,86.77,2026-02-23T21:42:00+09:00
1553,06510,toys,379.20,2026-05-01T02:53:00+05:30
1554,08901,books,325.61,2026-02-03T05:18:00+05:30
1555,10001,electronics,45.68,2026-04-23T23:09:00-05:00
1556,08901,toys,282.22,2026-02-03T21:10:00+09:00
1557,60614,books,27.05,2026-04-01T15:33:00+00:00
1558,06510,electronics,288.99,2026-01-27T21:24:00-05:00
1559,10001,toys,117.74,2026-04-18T14:18:00-05:00
1560,78701,books,302.46,2026-01-14T22:57:00-05:00
1561,06510,electronics,16.80,2026-05-04T13:52:00+00:00
1562,07030,toys,68.18,2026-02-10T20:43:00+00:00
1563,98101,books,330.01,2026-04-06T16:28:00+09:00
1564,94103,electronics,118.23,2026-02-08T03:39:00-08:00
1565,98101,toys,396.11,2026-05-09T13:55:00+09:00
1566,07030,books,143.16,2026-01-27T15:36:00+00:00
1567,00501,electronics,282.05,2026-04-06T06:52:00+09:00
1568,33101,toys,169.22,2026-01-06T18:50:00+09:00
1569,01950,books,36.04,2026-04-14T13:37:00-05:00
1570,00501,electronics,337.31,2026-01-28T13:45:00-08:00
1571,33101,toys,245.93,2026-05-03T14:18:00+00:00
1572,98101,books,153.28,2026-01-20T03:47:00+00:00
1573,01950,electronics,87.75,2026-04-24T07:05:00+09:00
1574,08901,toys,114.63,2026-01-28T01:21:00+02:00
1575,60614,books,93.25,2026-04-01T01:44:00+00:00
1576,01950,electronics,299.41,2026-01-15T09:22:00-05:00
1577,78701,toys,55.00,2026-05-08T13:07:00+09:00
1578,98101,books,227.86,2026-01-26T19:48:00-05:00
1579,60614,electronics,269.28,2026-05-13T07:33:00+02:00
1580,01950,toys,44.80,2026-01-24T13:29:00+02:00
1581,10001,books,133.75,2026-05-05T17:02:00+00:00
1582,07030,electronics,322.54,2026-01-06T23:36:00+05:30
1583,08901,toys,344.84,2026-05-04T04:05:00-08:00
1584,07030,books,201.78,2026-01-04T15:54:00+00:00
1585,10001,electronics,270.92,2026-04-22T11:33:00-05:00
1586,78701,toys,138.24,2026-01-19T04:09:00-05:00
1587,60614,books,205.12,2026-05-26T18:17:00+02:00
1588,10001,electronics,172.62,2026-01-14T20:44:00+00:00
1589,08901,toys,195.14,2026-04-28T00:11:00+05:30
1590,00501,books,324.64,2026-02-21T03:28:00+09:00
1591,98101,electronics,12.47,2026-05-28T03:04:00+00:00
1592,07030,toys,251.27,2026-01-13T22:29:00+09:00
1593,02134,books,320.89,2026-05-27T19:50:00+05:30
1594,07030,electronics,94.86,2026-01-18T00:51:00+05:30
1595,08901,toys,244.56,2026-05-07T21:25:00+05:30
1596,01950,books,387.28,2026-02-18T03:25:00+09:00
1597,00501,electronics,348.46,2026-04-16T16:50:00-08:00
1598,01950,toys,235.95,2026-01-16T06:49:00-05:00
1599,60614,books,232.74,2026-04-10T01:56:00+00:00
1600,00501,electronics,152.89,2026-02-17T20:59:00-08:00
1601,02134,toys,218.61,2026-05-05T05:32:00+05:30
1602,02134,books,385.99,2026-01-11T20:59:00-05:00
1603,08901,electronics,59.86,2026-05-28T10:27:00-05:00
1604,06510,toys,328.30,2026-02-27T09:55:00+00:00
1605,33101,books,197.40,2026-05-12T12:14:00+02:00
1606,94103,electronics,72.24,2026-01-10T02:13:00-08:00
1607,94103,toys,273.22,2026-05-26T21:56:00-08:00
1608,60614,books,339.30,2026-02-22T06:54:00+00:00
1609,01950,electronics,271.69,2026-04-12T18:09:00+02:00
1610,60614,toys,379.16,2026-01-26T20:44:00+09:00
1611,00501,books,383.17,2026-05-24T07:44:00+09:00
1612,10001,electronics,50.47,2026-02-06T11:35:00+00:00
1613,10001,toys,228.27,2026-04-04T09:36:00+00:00
1614,33101,books,232.59,2026-02-14T17:04:00-05:00
1615,06510,electronics,140.43,2026-04-12T03:49:00-05:00
1616,10001,toys,177.45,2026-02-21T01:25:00+00:00
1617,02134,books,199.26,2026-04-14T23:35:00-05:00
1618,02134,electronics,207.82,2026-02-10T05:08:00+02:00
1619,08901,toys,190.48,2026-05-23T07:50:00+05:30
1620,33101,books,34.70,2026-01-13T14:46:00-08:00
1621,78701,electronics,44.67,2026-04-15T11:30:00+02:00
1622,98101,toys,271.87,2026-01-13T14:35:00+05:30
1623,00501,books,395.13,2026-05-20T17:16:00+05:30
1624,07030,electronics,21.75,2026-01-01T12:11:00-08:00
1625,98101,toys,100.74,2026-05-22T17:16:00-08:00
1626,10001,books,307.71,2026-02-19T05:29:00+00:00
1627,07030,electronics,208.44,2026-05-06T20:49:00-08:00
1628,02134,toys,341.65,2026-02-08T08:42:00+02:00
1629,02134,books,310.64,2026-05-01T17:20:00+00:00
1630,94103,electronics,237.66,2026-02-17T02:50:00+02:00
1631,01950,toys,56.68,2026-04-23T20:52:00+00:00
1632,60614,books,40.14,2026-02-10T09:23:00+00:00
1633,10001,electronics,359.82,2026-05-23T18:06:00-05:00
1634,94103,toys,122.08,2026-01-18T18:20:00+05:30
1635,10001,books,10.22,2026-05-22T12:28:00+00:00
1636,33101,electronics,252.67,2026-02-02T06:02:00+05:30
1637,02134,toys,138.00,2026-04-19T19:03:00-08:00
1638,33101,books,53.82,2026-01-22T16:39:00-08:00
1639,07030,electronics,280.62,2026-05-12T11:56:00+00:00
1640,33101,toys,285.97,2026-02-18T05:48:00+05:30
1641,07030,books,114.33,2026-04-08T06:25:00+00:00
1642,10001,electronics,332.07,2026-01-26T09:10:00+00:00
1643,01950,toys,233.05,2026-04-22T09:44:00+05:30
1644,06510,books,92.63,2026-02-16T02:57:00+02:00
1645,60614,electronics,295.04,2026-05-24T08:09:00+05:30
1646,10001,toys,303.90,2026-02-19T11:39:00+00:00
1647,10001,books,99.97,2026-05-04T06:19:00+09:00
1648,02134,electronics,218.89,2026-02-21T06:22:00+05:30
1649,02134,toys,65.40,2026-04-22T17:00:00-05:00
1650,01950,books,273.29,2026-02-21T15:02:00+05:30
1651,78701,electronics,30.28,2026-05-17T12:37:00+05:30
1652,10001,toys,364.64,2026-01-22T18:59:00+00:00
1653,01950,books,362.61,2026-04-28T23:58:00+02:00
1654,60614,electronics,223.62,2026-02-24T22:35:00+00:00
1655,98101,toys,380.03,2026-04-18T06:44:00+09:00
1656,33101,books,110.51,2026-01-27T20:38:00+05:30
1657,33101,electronics,275.23,2026-04-10T01:50:00-05:00
1658,78701,toys,311.12,2026-01-13T13:02:00-05:00
1659,07030,books,65.93,2026-05-01T16:03:00+02:00
1660,78701,electronics,230.24,2026-02-04T15:46:00-05:00
1661,94103,toys,359.32,2026-04-28T22:39:00+00:00
1662,06510,books,150.66,2026-02-04T06:05:00+09:00
1663,02134,electronics,392.46,2026-04-12T18:09:00-05:00
1664,07030,toys,155.02,2026-02-01T16:53:00+02:00
1665,00501,books,283.06,2026-05-11T14:27:00+00:00
1666,94103,electronics,119.62,2026-02-17T04:17:00+09:00
1667,60614,toys,305.06,2026-05-25T22:51:00-08:00
1668,01950,books,272.57,2026-01-24T01:31:00+00:00
1669,10001,electronics,253.09,2026-05-15T08:15:00+05:30
1670,01950,toys,359.18,2026-02-04T03:28:00-08:00
1671,06510,books,75.92,2026-04-19T09:23:00+05:30
1672,00501,electronics,49.52,2026-01-22T15:17:00+00:00
1673,08901,toys,171.25,2026-04-13T17:00:00-08:00
1674,06510,books,152.42,2026-02-08T06:43:00+05:30
1675,10001,electronics,28.89,2026-05-03T15:08:00-05:00
1676,08901,toys,274.03,2026-01-25T04:19:00+05:30
1677,01950,books,300.36,2026-04-12T13:33:00+09:00
1678,78701,electronics,399.56,2026-02-21T07:12:00-08:00
1679,08901,toys,373.23,2026-04-04T09:44:00-08:00
1680,01950,books,167.23,2026-01-19T22:27:00+00:00
1681,07030,electronics,319.23,2026-05-27T16:24:00-08:00
1682,02134,toys,294.15,2026-02-05T14:41:00-05:00
1683,01950,books,88.15,2026-05-07T00:06:00+02:00
1684,78701,electronics,170.34,2026-02-08T00:17:00-05:00
1685,60614,toys,311.32,2026-04-17T07:51:00+05:30
1686,00501,books,297.83,2026-01-21T12:56:00+05:30
1687,78701,electronics,379.84,2026-05-17T19:23:00+09:00
1688,98101,toys,315.25,2026-01-28T18:42:00+09:00
1689,02134,books,299.77,2026-04-20T05:52:00-05:00
1690,33101,electronics,186.74,2026-01-04T01:21:00+05:30
1691,00501,toys,175.63,2026-05-04T03:10:00+02:00
1692,94103,books,386.07,2026-02-01T01:55:00+09:00
1693,33101,electronics,272.84,2026-04-18T13:20:00+09:00
1694,10001,toys,22.13,2026-01-21T03:19:00-08:00
1695,01950,books,120.68,2026-04-14T21:16:00+00:00
1696,33101,electronics,270.35,2026-02-26T00:07:00+09:00
1697,10001,toys,384.90,2026-04-28T00:38:00-08:00
1698,01950,books,155.50,2026-02-26T14:33:00+05:30
1699,02134,electronics,348.45,2026-05-06T11:18:00+05:30
1700,60614,toys,171.03,2026-01-07T00:50:00-05:00
1701,07030,books,293.17,2026-05-18T02:22:00-08:00
1702,33101,electronics,360.10,2026-01-01T22:00:00-08:00
1703,10001,toys,46.36,2026-05-05T00:37:00-05:00
1704,07030,books,309.59,2026-02-04T01:56:00+05:30
1705,10001,electronics,55.49,2026-05-25T17:24:00-05:00
1706,07030,toys,304.43,2026-02-15T05:17:00-08:00
1707,94103,books,111.22,2026-04-19T14:07:00-08:00
1708,08901,electronics,64.65,2026-01-13T10:40:00+02:00
1709,60614,toys,362.53,2026-04-01T11:05:00-05:00
1710,33101,books,80.73,2026-02-10T07:42:00-08:00
1711,33101,electronics,236.44,2026-04-28T02:48:00+00:00
1712,98101,toys,264.60,2026-02-18T11:55:00+09:00
1713,06510,books,336.70,2026-04-01T22:19:00+00:00
1714,02134,electronics,333.65,2026-01-23T19:01:00-08:00
1715,02134,toys,381.88,2026-04-14T23:21:00+05:30
1716,10001,books,108.63,2026-01-21T21:14:00+00:00
1717,33101,electronics,280.92,2026-04-05T16:57:00+09:00
1718,78701,toys,207.17,2026-01-12T04:40:00+02:00
1719,78701,books,149.22,2026-04-01T13:50:00+02:00
1720,60614,electronics,280.89,2026-01-08T10:47:00+05:30
1721,98101,toys,396.42,2026-04-07T08:07:00+02:00
1722,33101,books,176.95,2026-02-13T05:53:00+02:00
1723,60614,electronics,369.80,2026-05-13T13:13:00+09:00
1724,01950,toys,210.80,2026-01-22T04:30:00+00:00
1725,07030,books,278.58,2026-05-13T04:47:00+05:30
1726,01950,electronics,227.38,2026-02-18T11:20:00+09:00
1727,60614,toys,276.97,2026-05-04T05:27:00-08:00
1728,07030,books,352.88,2026-01-27T17:18:00+05:30
1729,08901,electronics,104.99,2026-05-04T16:24:00-08:00
1730,06510,toys,265.66,2026-01-18T09:57:00-08:00
1731,94103,books,291.28,2026-05-24T10:25:00+00:00
1732,06510,electronics,254.45,2026-02-07T06:40:00+02:00
1733,33101,toys,255.95,2026-05-23T02:55:00+09:00
1734,10001,books,310.20,2026-02-15T23:45:00+02:00
1735,01950,electronics,252.44,2026-05-13T03:54:00-05:00
1736,08901,toys,138.89,2026-02-04T23:21:00+02:00
1737,02134,books,65.71,2026-04-03T21:47:00+09:00
1738,98101,electronics,250.19,2026-02-01T20:33:00-05:00
1739,01950,toys,212.25,2026-04-02T21:58:00-08:00
1740,01950,books,200.50,2026-01-01T08:39:00+00:00
1741,02134,electronics,331.98,2026-04-10T22:13:00-05:00
1742,94103,toys,131.66,2026-02-24T21:17:00-08:00
1743,00501,books,347.48,2026-05-07T17:40:00+05:30
1744,06510,electronics,67.41,2026-02-06T05:22:00+05:30
1745,02134,toys,226.50,2026-05-02T03:49:00+09:00
1746,10001,books,161.12,2026-02-20T05:32:00-08:00
1747,02134,electronics,366.37,2026-05-24T10:41:00-05:00
1748,06510,toys,375.52,2026-01-27T03:51:00+05:30
1749,00501,books,80.60,2026-04-01T20:25:00-08:00
1750,06510,electronics,73.42,2026-01-23T20:26:00+09:00
1751,08901,toys,53.54,2026-05-24T05:01:00+05:30
1752,01950,books,340.84,2026-02-08T07:40:00-08:00
1753,10001,electronics,44.70,2026-04-11T05:14:00+05:30
1754,10001,toys,240.78,2026-01-27T13:08:00+05:30
1755,08901,books,125.66,2026-05-27T06:22:00-05:00
1756,98101,electronics,87.48,2026-01-23T09:23:00-08:00
1757,10001,toys,108.01,2026-04-27T23:56:00+02:00
1758,33101,books,123.56,2026-02-19T17:02:00+00:00
1759,78701,electronics,315.48,2026-05-25T15:11:00+00:00
1760,02134,toys,141.33,2026-01-21T13:29:00+05:30
1761,06510,books,368.22,2026-05-18T09:45:00+05:30
1762,02134,electronics,383.00,2026-01-02T23:52:00+00:00
1763,33101,toys,159.31,2026-05-17T18:10:00+05:30
1764,10001,books,25.58,2026-02-26T12:15:00-08:00
1765,06510,electronics,272.08,2026-04-10T21:45:00+05:30
1766,33101,toys,141.06,2026-02-15T02:22:00+00:00
1767,33101,books,279.92,2026-04-25T01:25:00+05:30
1768,02134,electronics,113.07,2026-01-05T09:51:00+05:30
1769,98101,toys,159.65,2026-04-20T15:59:00-08:00
1770,01950,books,15.60,2026-01-26T00:25:00+05:30
1771,60614,electronics,106.80,2026-04-01T10:35:00-05:00
1772,10001,toys,380.58,2026-02-10T20:36:00+02:00
1773,94103,books,348.46,2026-04-10T14:39:00+09:00
1774,07030,electronics,391.99,2026-01-21T21:12:00-05:00
1775,78701,toys,378.77,2026-05-14T00:43:00+05:30
1776,00501,books,203.62,2026-02-24T06:07:00+05:30
1777,06510,electronics,328.90,2026-05-25T14:37:00+09:00
1778,00501,toys,93.85,2026-02-09T05:18:00-05:00
1779,60614,books,89.18,2026-05-17T05:18:00+05:30
1780,33101,electronics,47.91,2026-02-07T05:24:00+00:00
1781,60614,toys,72.73,2026-05-01T05:15:00-08:00
1782,02134,books,211.94,2026-02-25T01:09:00+09:00
1783,06510,electronics,14.63,2026-05-12T04:23:00-05:00
1784,10001,toys,344.11,2026-02-26T15:42:00-08:00
1785,33101,books,28.77,2026-04-21T16:12:00+00:00
1786,07030,electronics,327.83,2026-01-04T01:56:00+09:00
1787,78701,toys,153.86,2026-04-14T23:40:00-05:00
1788,10001,books,207.51,2026-01-01T06:02:00-05:00
1789,60614,electronics,279.03,2026-04-25T10:41:00+02:00
1790,08901,toys,211.94,2026-02-06T13:13:00-08:00
1791,02134,books,100.48,2026-05-03T01:07:00+09:00
1792,33101,electronics,150.35,2026-02-02T22:33:00+05:30
1793,02134,toys,78.37,2026-05-07T04:05:00+05:30
1794,00501,books,305.06,2026-02-27T16:46:00-08:00
1795,02134,electronics,25.29,2026-05-20T16:41:00+00:00
1796,06510,toys,387.25,2026-02-08T14:07:00+00:00
1797,07030,books,293.96,2026-04-17T14:26:00-08:00
1798,94103,electronics,135.77,2026-02-26T14:17:00+05:30
1799,07030,toys,292.00,2026-04-11T09:08:00-08:00
1800,02134,books,248.51,2026-01-19T16:52:00-08:00
1801,10001,electronics,111.32,2026-04-10T21:03:00-08:00
1802,94103,toys,345.20,2026-01-26T12:38:00-05:00
1803,08901,books,311.79,2026-05-21T15:46:00+05:30
1804,02134,electronics,77.14,2026-02-25T19:38:00-05:00
1805,00501,toys,197.78,2026-04-07T18:52:00+02:00
1806,00501,books,155.60,2026-02-06T22:04:00+00:00
1807,00501,electronics,39.23,2026-05-23T07:46:00+02:00
1808,94103,toys,68.64,2026-01-25T21:49:00+09:00
1809,02134,books,253.74,2026-05-11T14:35:00+05:30
1810,94103,electronics,326.41,2026-01-09T07:28:00+09:00
1811,01950,toys,34.75,2026-04-08T16:22:00-05:00
1812,08901,books,107.83,2026-02-09T12:09:00-08:00
1813,94103,electronics,388.35,2026-04-13T05:19:00+09:00
1814,02134,toys,249.35,2026-02-25T06:46:00-08:00
1815,98101,books,226.25,2026-05-18T09:56:00+09:00
1816,33101,electronics,194.37,2026-02-11T07:17:00-08:00
1817,33101,toys,181.99,2026-05-20T06:25:00-08:00
1818,60614,books,291.29,2026-01-18T04:22:00-08:00
1819,10001,electronics,191.43,2026-05-10T08:46:00+02:00
1820,01950,toys,144.07,2026-02-25T08:18:00+02:00
1821,10001,books,366.18,2026-05-01T15:19:00+02:00
1822,01950,electronics,312.09,2026-01-20T11:12:00+05:30
1823,00501,toys,66.67,2026-04-08T00:52:00-08:00
1824,33101,books,278.84,2026-01-03T06:33:00+02:00
1825,60614,electronics,278.03,2026-05-15T06:14:00-08:00
1826,06510,toys,159.15,2026-02-21T11:50:00-08:00
1827,98101,books,225.78,2026-05-11T21:22:00+00:00
1828,60614,electronics,159.68,2026-01-15T14:03:00+00:00
1829,78701,toys,340.22,2026-04-24T05:03:00+02:00
1830,01950,books,12.43,2026-02-27T00:09:00-08:00
1831,01950,electronics,291.77,2026-05-03T11:00:00-08:00
1832,07030,toys,359.34,2026-02-19T19:39:00+00:00
1833,94103,books,85.22,2026-04-16T23:04:00-08:00
1834,00501,electronics,68.20,2026-01-18T05:35:00-05:00
1835,78701,toys,38.52,2026-04-07T10:32:00+00:00
1836,60614,books,384.34,2026-02-15T12:52:00-08:00
1837,94103,electronics,298.53,2026-05-14T17:42:00+05:30
1838,98101,toys,30.45,2026-02-28T22:55:00-05:00
1839,06510,books,396.60,2026-05-01T16:56:00+05:30
1840,08901,electronics,110.35,2026-02-20T19:46:00-05:00
1841,94103,toys,17.72,2026-04-17T15:25:00-08:00
1842,08901,books,75.90,2026-02-04T17:48:00+02:00
1843,98101,electronics,261.29,2026-05-26T10:34:00+02:00
1844,94103,toys,281.70,2026-01-12T09:07:00+02:00
1845,33101,books,226.94,2026-05-09T01:52:00+05:30
1846,78701,electronics,29.77,2026-01-08T11:02:00-05:00
1847,60614,toys,92.97,2026-05-09T22:15:00-08:00
1848,33101,books,29.05,2026-01-11T15:10:00+02:00
1849,94103,electronics,163.75,2026-05-05T04:53:00+02:00
1850,33101,toys,116.71,2026-02-10T04:52:00+00:00
1851,94103,books,240.33,2026-04-28T18:00:00+00:00
1852,10001,electronics,356.32,2026-01-07T17:15:00+05:30
1853,07030,toys,228.42,2026-04-13T04:11:00+00:00
1854,02134,books,229.40,2026-01-17T22:47:00+09:00
1855,94103,electronics,292.42,2026-05-18T13:05:00+02:00
1856,07030,toys,378.53,2026-02-16T18:18:00-08:00
1857,10001,books,262.26,2026-04-05T17:03:00-05:00
1858,07030,electronics,107.76,2026-02-07T17:14:00-05:00
1859,33101,toys,153.59,2026-04-10T09:46:00-08:00
1860,08901,books,208.44,2026-02-04T05:24:00+00:00
1861,98101,electronics,288.21,2026-05-19T06:05:00-05:00
1862,02134,toys,368.24,2026-01-02T12:16:00-05:00
1863,07030,books,389.93,2026-05-21T13:00:00+05:30
1864,02134,electronics,35.37,2026-02-13T22:18:00+09:00
1865,08901,toys,334.75,2026-04-11T01:33:00-05:00
1866,00501,books,269.84,2026-01-23T23:35:00-08:00
1867,02134,electronics,398.90,2026-05-21T02:07:00+02:00
1868,07030,toys,359.28,2026-01-23T07:34:00-08:00
1869,94103,books,145.56,2026-05-19T17:33:00-08:00
1870,60614,electronics,66.77,2026-01-22T12:29:00-05:00
1871,78701,toys,161.82,2026-04-27T05:57:00-05:00
1872,06510,books,148.61,2026-02-20T15:36:00-08:00
1873,94103,electronics,284.50,2026-05-16T12:49:00+02:00
1874,10001,toys,144.84,2026-01-28T19:51:00-05:00
1875,08901,books,303.74,2026-05-18T00:34:00+09:00
1876,98101,electronics,306.58,2026-01-12T10:56:00+00:00
1877,98101,toys,277.11,2026-05-04T23:21:00+00:00
1878,08901,books,16.18,2026-02-21T06:29:00-08:00
1879,94103,electronics,167.98,2026-04-28T18:33:00+02:00
1880,06510,toys,269.33,2026-02-14T00:19:00+00:00
1881,60614,books,349.12,2026-05-15T23:07:00+09:00
1882,02134,electronics,30.13,2026-01-02T01:09:00-05:00
1883,00501,toys,145.25,2026-04-27T16:58:00-08:00
1884,98101,books,379.76,2026-02-16T21:56:00+00:00
1885,06510,electronics,380.92,2026-04-27T23:42:00+02:00
1886,60614,toys,157.74,2026-02-20T02:46:00-08:00
1887,78701,books,95.73,2026-04-15T19:34:00+00:00
1888,94103,electronics,128.65,2026-01-10T19:39:00+02:00
1889,08901,toys,147.94,2026-04-20T16:20:00+02:00
1890,07030,books,16.37,2026-01-19T20:07:00+00:00
1891,78701,electronics,25.63,2026-04-13T23:38:00-08:00
1892,98101,toys,109.41,2026-02-06T15:43:00+00:00
1893,10001,books,109.45,2026-05-18T08:36:00-05:00
1894,07030,electronics,100.62,2026-01-25T08:18:00-08:00
1895,00501,toys,277.95,2026-05-17T06:40:00+05:30
1896,06510,books,25.05,2026-01-13T20:04:00+05:30
1897,94103,electronics,245.44,2026-05-20T10:07:00+09:00
1898,08901,toys,31.30,2026-01-22T08:00:00-05:00
1899,07030,books,199.51,2026-04-06T18:00:00+02:00
1900,60614,electronics,246.78,2026-01-17T03:11:00-05:00
1901,94103,toys,31.24,2026-05-04T11:04:00+02:00
1902,33101,books,381.41,2026-02-22T09:50:00-08:00
1903,10001,electronics,321.25,2026-05-04T00:24:00+00:00
1904,01950,toys,114.45,2026-01-21T00:50:00-08:00
1905,00501,books,159.37,2026-04-19T08:15:00-05:00
1906,78701,electronics,52.83,2026-02-24T16:24:00+05:30
1907,98101,toys,188.69,2026-04-11T17:47:00+00:00
1908,08901,books,177.94,2026-02-07T17:43:00-08:00
1909,06510,electronics,364.72,2026-05-12T19:39:00+09:00
1910,01950,toys,60.30,2026-01-05T07:17:00+05:30
1911,60614,books,89.25,2026-05-15T11:58:00+02:00
1912,07030,electronics,360.64,2026-02-01T19:04:00+00:00
1913,78701,toys,356.99,2026-04-21T23:22:00+05:30
1914,07030,books,333.09,2026-01-02T05:11:00+02:00
